event_name,session,timestamp,platform,game_name,provider,from_origin,on_origin,on_origin_name,jackpot,on_route,from_route,demo,page_location,page_referrer,fortuna_screen_name,status,added_from,sport_name,betslip_number,betslip_type,fixture_id,selection_id,PlayerID,stake_eur,odds,is_synthetic
page_view,1702273351,2025-06-23 00:27:01.000000 UTC,Casino Android,,,,,,,,,,https://casino.psk.hr/,https://casino.psk.hr/najnovije,,,,,,,,,SYN_U06_7b645054caa3a88ad780c92ee423a15ab754ebe273c3c03863cdf8c8,,,True
casino_game_launch,1702274237,2025-06-23 00:27:39.000000 UTC,Casino Android,BlackJack MH,Evolution,lobby,casino,,True,,,False,,,,,,,,,,,SYN_U06_7b645054caa3a88ad780c92ee423a15ab754ebe273c3c03863cdf8c8,8.84,,True
casino_game_launch,1702273351,2025-06-23 00:27:47.000000 UTC,Casino Android,BlackJack MH,Evolution,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U06_7b645054caa3a88ad780c92ee423a15ab754ebe273c3c03863cdf8c8,10.5,,True
page_view,1701399883,2025-06-23 00:32:44.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/igre,https://www.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701399883,2025-06-23 00:34:23.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/promocije,https://casino.psk.hr/igre,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
casino_game_launch,1701399883,2025-06-23 00:35:57.000000 UTC,GM,Sizzling Hot Deluxe,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,1.6,,True
page_view,1701890764,2025-06-23 22:15:59.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/najnovije,https://www.psk.hr/,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
page_view,1701890764,2025-06-23 22:17:21.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/jackpot,https://casino.psk.hr/najnovije,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
casino_game_launch,1701890764,2025-06-23 22:18:11.000000 UTC,GM,Sugar Rush 1000,Pragmatic Play,lobby,casino,,True,,,False,,,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,16.27,,True
casino_game_launch,1701890764,2025-06-23 22:18:57.000000 UTC,GM,Sugar Rush 1000,Pragmatic Play,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,23.38,,True
page_view,1701398992,2025-06-23 22:41:29.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/jackpot,https://www.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701398992,2025-06-23 22:41:39.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/promocije,https://casino.psk.hr/jackpot,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701398992,2025-06-23 22:41:57.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/najnovije,https://casino.psk.hr/promocije,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
casino_game_launch,1701398992,2025-06-23 22:42:57.000000 UTC,GM,100 Hot Wild,Amusnet,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,3.46,,True
casino_game_launch,1701398992,2025-06-23 22:43:08.000000 UTC,GM,100 Hot Wild,Amusnet,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,1.78,,True
page_view,1701401719,2025-06-23 23:32:05.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/,https://www.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701401719,2025-06-23 23:32:23.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/najnovije,https://casino.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701401719,2025-06-23 23:33:39.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/igre,https://casino.psk.hr/najnovije,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
casino_game_launch,1701401719,2025-06-23 23:35:27.000000 UTC,GM,20 Super Hot,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,3.29,,True
casino_game_launch,1701401719,2025-06-23 23:36:00.000000 UTC,GM,Sizzling Hot Deluxe,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,3.18,,True
casino_game_launch,1701401719,2025-06-23 23:37:01.000000 UTC,GM,Sizzling Hot Deluxe,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,2.18,,True
casino_game_launch,1701401719,2025-06-23 23:37:20.000000 UTC,GM,Sizzling Hot Deluxe,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,1.02,,True
fortuna_screen_view,1701892052,2025-06-23T00:03:05.000Z,SB Android,,,,,,,,,,,,homepage,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
fortuna_screen_view,1701892052,2025-06-23T00:04:05.000Z,SB Android,,,,,,,,,,,,homepage,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
fortuna_screen_view,1701892052,2025-06-23T00:04:53.000Z,SB Android,,,,,,,,,,,,prematchLeagues,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
fortuna_screen_view,1701892052,2025-06-23T00:05:33.000Z,SB Android,,,,,,,,,,,,prematchMatchesOverview,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
fortuna_screen_view,1701892052,2025-06-23T00:06:34.000Z,SB Android,,,,,,,,,,,,prematchDetail,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
betslip_add_bet,1701892052,2025-06-23T00:06:46.000Z,SB Android,,,,,ABA Liga,,,,,,,,,match_detail_odds,Košarka,501490.0,AKO,3505075.0,74693101.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,3.01,True
betslip_add_bet,1701892052,2025-06-23T00:07:07.000Z,SB Android,,,,,ABA Liga,,,,,,,,,match_detail_odds,Košarka,501490.0,AKO,3505075.0,75821326.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,3.68,True
betslip_add_bet,1701892052,2025-06-23T00:07:48.000Z,SB Android,,,,,ABA Liga,,,,,,,,,match_detail_odds,Košarka,501490.0,AKO,3505075.0,73548896.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,1.94,True
betslip_add_bet,1701892052,2025-06-23T00:08:33.000Z,SB Android,,,,,ABA Liga,,,,,,,,,match_detail_odds,Košarka,501490.0,AKO,3505075.0,76200363.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,2.1,True
fortuna_screen_view,1701892052,2025-06-23T00:08:49.000Z,SB Android,,,,,,,,,,,,betslip,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
betslip_placed_bet,1701892052,2025-06-23T00:09:32.000Z,SB Android,,,,,ABA Liga,,,,,,,,,,Košarka,501490.0,AKO,3505075.0,74693101.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,24.41,3.01,True
betslip_placed_bet,1701892052,2025-06-23T00:10:41.000Z,SB Android,,,,,ABA Liga,,,,,,,,,,Košarka,501490.0,AKO,3505075.0,75821326.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,24.41,3.68,True
betslip_placed_bet,1701892052,2025-06-23T00:11:38.000Z,SB Android,,,,,ABA Liga,,,,,,,,,,Košarka,501490.0,AKO,3505075.0,73548896.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,24.41,1.94,True
betslip_placed_bet,1701892052,2025-06-23T00:12:32.000Z,SB Android,,,,,ABA Liga,,,,,,,,,,Košarka,501490.0,AKO,3505075.0,76200363.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,24.41,2.1,True
betslip_placed,1701892052,2025-06-23T00:13:34.000Z,SB Android,,,,,ABA Liga,,,,,,,,ACCEPTED,match_detail_odds,Košarka,501490.0,AKO,3505075.0,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,24.41,,True
fortuna_screen_view,1701892052,2025-06-23T00:13:40.000Z,SB Android,,,,,,,,,,,,ticketDetail,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
fortuna_screen_view,1701892052,2025-06-23T00:14:48.000Z,SB Android,,,,,,,,,,,,ticketHistory,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
fortuna_screen_view,1700563497,2025-06-23T10:14:52.000Z,SB iOS,,,,,,,,,,,,homepage,,,,,,,,SYN_U02_44e798a70fa50d4e9cbb2d2084ae1e8f2acdee67de388db4f21f4b8c,,,True
fortuna_screen_view,1700563497,2025-06-23T10:15:42.000Z,SB iOS,,,,,,,,,,,,homepage,,,,,,,,SYN_U02_44e798a70fa50d4e9cbb2d2084ae1e8f2acdee67de388db4f21f4b8c,,,True
fortuna_screen_view,1700563497,2025-06-23T10:15:52.000Z,SB iOS,,,,,,,,,,,,prematchMatchesOverview,,,,,,,,SYN_U02_44e798a70fa50d4e9cbb2d2084ae1e8f2acdee67de388db4f21f4b8c,,,True
fortuna_screen_view,1700563497,2025-06-23T10:16:57.000Z,SB iOS,,,,,,,,,,,,competition_detail,,,,,,,,SYN_U02_44e798a70fa50d4e9cbb2d2084ae1e8f2acdee67de388db4f21f4b8c,,,True
fortuna_screen_view,1700563497,2025-06-23T10:17:21.000Z,SB iOS,,,,,,,,,,,,liveDetail,,,,,,,,SYN_U02_44e798a70fa50d4e9cbb2d2084ae1e8f2acdee67de388db4f21f4b8c,,,True
fortuna_screen_view,1700938803,2025-06-23T20:49:17.000Z,SB Android,,,,,,,,,,,,homepage,,,,,,,,SYN_U03_ce30d610bf6a579f75ed9905dbbf4905f03244dd1df0de981bbe931f,,,True
fortuna_screen_view,1700938803,2025-06-23T20:49:26.000Z,SB Android,,,,,,,,,,,,prematchLeagues,,,,,,,,SYN_U03_ce30d610bf6a579f75ed9905dbbf4905f03244dd1df0de981bbe931f,,,True
fortuna_screen_view,1700938803,2025-06-23T20:50:21.000Z,SB Android,,,,,,,,,,,,homepage,,,,,,,,SYN_U03_ce30d610bf6a579f75ed9905dbbf4905f03244dd1df0de981bbe931f,,,True
fortuna_screen_view,1700938803,2025-06-23T20:51:19.000Z,SB Android,,,,,,,,,,,,competition_detail,,,,,,,,SYN_U03_ce30d610bf6a579f75ed9905dbbf4905f03244dd1df0de981bbe931f,,,True
fortuna_screen_view,1700938803,2025-06-23T20:51:30.000Z,SB Android,,,,,,,,,,,,prematchDetail,,,,,,,,SYN_U03_ce30d610bf6a579f75ed9905dbbf4905f03244dd1df0de981bbe931f,,,True
page_view,1701401256,2025-06-24 20:31:21.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/,https://www.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701401256,2025-06-24 20:31:26.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/najnovije,https://casino.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701401256,2025-06-24 20:33:25.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/,https://casino.psk.hr/najnovije,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701401256,2025-06-24 20:35:23.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/promocije,https://casino.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701401256,2025-06-24 20:37:05.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/,https://casino.psk.hr/promocije,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
casino_game_launch,1701401256,2025-06-24 20:39:01.000000 UTC,GM,100 Hot Wild,Amusnet,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,2.46,,True
casino_game_launch,1701401256,2025-06-24 20:39:57.000000 UTC,GM,40 Bulky Fruits Golden Coins Link,Amusnet,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,1.71,,True
casino_game_launch,1701401256,2025-06-24 20:41:37.000000 UTC,GM,100 Hot Wild,Amusnet,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,1.2,,True
casino_game_launch,1701401256,2025-06-24 20:42:02.000000 UTC,GM,100 Hot Wild,Amusnet,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,1.19,,True
page_view,1701401064,2025-06-24 23:09:49.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/igre,https://www.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701401064,2025-06-24 23:10:18.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/najnovije,https://casino.psk.hr/igre,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701401064,2025-06-24 23:11:28.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/,https://casino.psk.hr/najnovije,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
casino_game_launch,1701401064,2025-06-24 23:12:14.000000 UTC,GM,Sizzling Hot Deluxe,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,3.96,,True
casino_game_launch,1701401064,2025-06-24 23:14:11.000000 UTC,GM,Sizzling Hot Deluxe,Greentube,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,2.18,,True
page_view,1701890923,2025-06-24 23:32:26.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/jackpot,https://www.psk.hr/,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
page_view,1701890923,2025-06-24 23:34:20.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/,https://casino.psk.hr/jackpot,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
casino_game_launch,1701890923,2025-06-24 23:35:18.000000 UTC,GM,Sugar Rush 1000,Pragmatic Play,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,29.03,,True
casino_game_launch,1701890923,2025-06-24 23:37:15.000000 UTC,GM,Sugar Rush 1000,Pragmatic Play,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,15.52,,True
page_view,1701397981,2025-06-24 23:38:07.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/promocije,https://www.psk.hr/,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
casino_game_launch,1701890923,2025-06-24 23:38:21.000000 UTC,GM,Gates of Olympus Super Scatter,Pragmatic Play,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,14.8,,True
page_view,1701397981,2025-06-24 23:39:18.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/igre,https://casino.psk.hr/promocije,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701397981,2025-06-24 23:39:53.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/igre,https://casino.psk.hr/igre,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701397981,2025-06-24 23:40:00.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/promocije,https://casino.psk.hr/igre,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
page_view,1701397981,2025-06-24 23:41:32.000000 UTC,GM,,,,,,,,,,https://casino.psk.hr/igre,https://casino.psk.hr/promocije,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,,,True
casino_game_launch,1701397981,2025-06-24 23:43:07.000000 UTC,GM,100 Hot Wild,Amusnet,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,3.6,,True
casino_game_launch,1701397981,2025-06-24 23:44:32.000000 UTC,GM,100 Hot Wild,Amusnet,lobby,casino,,True,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,3.42,,True
casino_game_launch,1701397981,2025-06-24 23:46:04.000000 UTC,GM,100 Hot Wild,Amusnet,lobby,casino,,False,,,False,,,,,,,,,,,SYN_U04_dd93218b6aa35c739620d1464406f87fe3f8d2267ec701b9889e66d3,3.87,,True
fortuna_screen_view,1701895665,2025-06-24T19:47:45.000Z,SB Android,,,,,,,,,,,,homepage,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
fortuna_screen_view,1701895665,2025-06-24T19:48:26.000Z,SB Android,,,,,,,,,,,,homepage,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
fortuna_screen_view,1701895665,2025-06-24T19:49:27.000Z,SB Android,,,,,,,,,,,,prematchDetail,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
betslip_add_bet,1701895665,2025-06-24T19:49:43.000Z,SB Android,,,,,HNL,,,,,,,,,match_detail_odds,Nogomet,501492.0,AKO,3415897.0,75489695.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,2.14,True
betslip_add_bet,1701895665,2025-06-24T19:50:04.000Z,SB Android,,,,,HNL,,,,,,,,,match_detail_odds,Nogomet,501492.0,AKO,3415897.0,76138025.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,2.38,True
betslip_add_bet,1701895665,2025-06-24T19:50:58.000Z,SB Android,,,,,HNL,,,,,,,,,match_detail_odds,Nogomet,501492.0,AKO,3415897.0,73127113.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,1.94,True
betslip_add_bet,1701895665,2025-06-24T19:51:18.000Z,SB Android,,,,,HNL,,,,,,,,,match_detail_odds,Nogomet,501492.0,AKO,3415897.0,75291255.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,1.55,True
betslip_add_bet,1701895665,2025-06-24T19:51:31.000Z,SB Android,,,,,HNL,,,,,,,,,match_detail_odds,Nogomet,501492.0,AKO,3415897.0,73783932.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,3.22,True
fortuna_screen_view,1701895665,2025-06-24T19:51:39.000Z,SB Android,,,,,,,,,,,,betslip,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
betslip_placed_bet,1701895665,2025-06-24T19:52:25.000Z,SB Android,,,,,HNL,,,,,,,,,,Nogomet,501492.0,AKO,3415897.0,75489695.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,17.38,2.15,True
betslip_placed_bet,1701895665,2025-06-24T19:53:27.000Z,SB Android,,,,,HNL,,,,,,,,,,Nogomet,501492.0,AKO,3415897.0,76138025.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,17.38,2.38,True
betslip_placed_bet,1701895665,2025-06-24T19:53:32.000Z,SB Android,,,,,HNL,,,,,,,,,,Nogomet,501492.0,AKO,3415897.0,73127113.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,17.38,1.94,True
betslip_placed_bet,1701895665,2025-06-24T19:53:43.000Z,SB Android,,,,,HNL,,,,,,,,,,Nogomet,501492.0,AKO,3415897.0,75291255.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,17.38,1.55,True
betslip_placed_bet,1701895665,2025-06-24T19:54:13.000Z,SB Android,,,,,HNL,,,,,,,,,,Nogomet,501492.0,AKO,3415897.0,73783932.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,17.38,3.23,True
betslip_placed,1701895665,2025-06-24T19:54:36.000Z,SB Android,,,,,HNL,,,,,,,,ACCEPTED,match_detail_odds,Nogomet,501492.0,AKO,3415897.0,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,17.38,,True
fortuna_screen_view,1701895665,2025-06-24T19:55:33.000Z,SB Android,,,,,,,,,,,,ticketDetail,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
fortuna_screen_view,1701895665,2025-06-24T19:56:22.000Z,SB Android,,,,,,,,,,,,ticketHistory,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
fortuna_screen_view,1701893534,2025-06-24T22:44:34.000Z,SB Android,,,,,,,,,,,,homepage,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
fortuna_screen_view,1701893534,2025-06-24T22:45:06.000Z,SB Android,,,,,,,,,,,,prematchSports,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
fortuna_screen_view,1701893534,2025-06-24T22:45:45.000Z,SB Android,,,,,,,,,,,,prematchLeagues,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
fortuna_screen_view,1701893534,2025-06-24T22:46:53.000Z,SB Android,,,,,,,,,,,,prematchDetail,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
betslip_add_bet,1701893534,2025-06-24T22:47:25.000Z,SB Android,,,,,HNL,,,,,,,,,match_detail_odds,Nogomet,501491.0,AKO,3415897.0,75489695.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,2.26,True
betslip_add_bet,1701893534,2025-06-24T22:47:36.000Z,SB Android,,,,,HNL,,,,,,,,,match_detail_odds,Nogomet,501491.0,AKO,3415897.0,73127113.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,1.95,True
betslip_add_bet,1701893534,2025-06-24T22:48:07.000Z,SB Android,,,,,HNL,,,,,,,,,match_detail_odds,Nogomet,501491.0,AKO,3415897.0,74815342.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,1.74,True
betslip_add_bet,1701893534,2025-06-24T22:48:21.000Z,SB Android,,,,,HNL,,,,,,,,,match_detail_odds,Nogomet,501491.0,AKO,3415897.0,73704993.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,3.43,True
betslip_add_bet,1701893534,2025-06-24T22:48:51.000Z,SB Android,,,,,HNL,,,,,,,,,match_detail_odds,Nogomet,501491.0,AKO,3415897.0,76138025.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,2.43,True
fortuna_screen_view,1701893534,2025-06-24T22:49:26.000Z,SB Android,,,,,,,,,,,,betslip,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
betslip_placed_bet,1701893534,2025-06-24T22:49:43.000Z,SB Android,,,,,HNL,,,,,,,,,,Nogomet,501491.0,AKO,3415897.0,75489695.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,26.94,2.26,True
betslip_placed_bet,1701893534,2025-06-24T22:50:24.000Z,SB Android,,,,,HNL,,,,,,,,,,Nogomet,501491.0,AKO,3415897.0,73127113.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,26.94,1.95,True
betslip_placed_bet,1701893534,2025-06-24T22:50:39.000Z,SB Android,,,,,HNL,,,,,,,,,,Nogomet,501491.0,AKO,3415897.0,74815342.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,26.94,1.74,True
betslip_placed_bet,1701893534,2025-06-24T22:51:33.000Z,SB Android,,,,,HNL,,,,,,,,,,Nogomet,501491.0,AKO,3415897.0,73704993.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,26.94,3.43,True
betslip_placed_bet,1701893534,2025-06-24T22:52:25.000Z,SB Android,,,,,HNL,,,,,,,,,,Nogomet,501491.0,AKO,3415897.0,76138025.0,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,26.94,2.43,True
betslip_placed,1701893534,2025-06-24T22:53:11.000Z,SB Android,,,,,HNL,,,,,,,,ACCEPTED,match_detail_odds,Nogomet,501491.0,AKO,3415897.0,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,26.94,,True
fortuna_screen_view,1701893534,2025-06-24T22:54:16.000Z,SB Android,,,,,,,,,,,,ticketDetail,,,,,,,,SYN_U05_0507b194f70564b8a96b32b2392c05b05adbdbfd5974ea9a01f47a10,,,True
